id,date,nft_id,rarity
887350781179,2024-07-18 16:14:55,EQA3EqaSsHjDAvSun18QGxsPTsU4mjO7IkrzGrQiP-IEu4n1,Common
970945157648,2024-07-18 16:53:33,EQBbaWMzrgPt0Wy7SBSwI8N1cQEk5rGjL25XgRTq6E0iVLcY,Rare
838133274390,2024-07-18 17:59:12,EQBrtlCiL3QDBP9i_D9et1Jv-x2p0svJsCwQJYiAEAC_w_Ma,Rare
599474762217,2024-07-18 18:58:28,EQDBolAq5vzuJQftXsTzPrEYLulQvWSuFZYfThCTWnO3x3EE,Uncommon
205877727067,2024-07-18 19:09:11,EQAhHtr4tgGRY0UFmw_yIWwRKt9mY8SPIo44foNQggJ1g560,Uncommon
309058911958,2024-07-18 19:09:11,EQByIFnMkrIwPjnVmGgX8vKHx-rK_ufNkl6S6H9t7tPKkZ2I,Common
815738809251,2024-07-18 19:14:03,EQApJSmaMuAhRlbsLlk-7ZRxXma5d4U2J5seo24CF-3p0FiN,Common
653099551895,2024-07-18 19:20:14,EQC5gcdpynQZwmFBTIyxiR6d76me8qBLoJWS3pk2yhszVpdV,Uncommon
725937836575,2024-07-18 19:32:07,EQBA0zgEbu9XiJOWNw1MJlZt3JUtwk_TteHjgOZ8tJaF3Zr1,Rare
972124796733,2024-07-18 19:56:58,EQCMqiL3waB1ieCfTCd4wutfiuNC1a6z9IxuYd0sF4FO9Lee,Uncommon
172882164361,2024-07-18 19:57:29,EQCz_PAlzWmUsUCv6K2mD2SKZ1spxlx8-qC8aZ5qY1364qes,Uncommon
157588548718,2024-07-18 20:01:05,EQAIMaei8asrKJrcTcV_TYb5r9HN3QwoqvSH8krLZYxBMphA,Common
228368652586,2024-07-18 20:07:58,EQBhJdVrHflCTG6VW0TJsSKPeahlzoIN-WFc07X33aV0heMe,Ultra Rare
337782052183,2024-07-18 20:09:26,EQB5z9fjwv8AbuJmNDQohtHB1LstVRvU20SzAQ8LMrD7ogS9,Common
868083932163,2024-07-18 20:10:52,EQA2mOUhJW1IvJ3Ik4JpRUogDWZ_IoWILXoc_zc3zHdlQrwu,Common
838427759439,2024-07-18 20:15:14,EQDtmmXt2mUYIC6undteLmh_zN40ZfClFj2FS_ocu6-6vwsO,Common
461972139295,2024-07-18 20:26:18,EQCgnrB1cY5XueDjDA-KBc1F3lS3CGfnPAT2RTVNwNB4-C7Q,Uncommon
612917993296,2024-07-18 20:37:13,EQDm1NmxNHO1ebyy0yhIjZuba8Tn5j19GjTL8-A96CvYqJVy,Common
498413005301,2024-07-18 20:52:12,EQBJMcc7lQeOCt_I1-I2kQnk24jHrrcwacX2ax1VX46QMFEP,Uncommon
203856242062,2024-07-18 21:20:47,EQCu69qA6w8qDpldWu5PDgHTzxuuwt2li1tD-FlWj6MpiNTv,Common
412944776826,2024-07-18 21:27:52,EQB05TIPZE4xKTrVAS85q_tT8XRsxkGTYINffSGqeDqA_oIA,Uncommon
957959682888,2024-07-18 21:30:09,EQDXcPc3U9CzVvG4FRfC_MEr9tzsMpkNrqwq_wrLPguzelDo,Common
668487025804,2024-07-18 21:42:17,EQB0c8MS0o3TYw17UGJyLtaOwCB433sdA9wgdQyXSGxUQ_i-,Common
518522253753,2024-07-18 21:45:23,EQBejCZ1thBdIqzHcTpXYJL92bZJZ3fDifby082-gE9CYvOW,Uncommon
380247932615,2024-07-18 21:48:16,EQB6qJR_qiMK3gjS-uJGKlTmR66IR4uPdXLKy__oUkf0LaS8,Common
129047863484,2024-07-18 22:07:46,EQDaAYINJk5xplqixuiCGHQaBGDX7mGZDQxpyIZHUSLypRtU,Common
115061979383,2024-07-18 22:23:28,EQALVr0K0YwLZ4QruVH2w8ZduWq04mLr34rgVxGLVGtK-Jo4,Common
776154853881,2024-07-18 22:25:31,EQCbv5_C82HLJsNvD1aLJOx7zE1deKLERNqlvFoj79W8H8x5,Uncommon
807983298689,2024-07-18 22:46:26,EQArUV1_DR2d7zampaW1cKylvaYwBI_HWOQ6rMmzWC7fIQMs,Common
742694477718,2024-07-18 23:01:31,EQAfAbi2xi9un5-JY0bqr-D8xNQY4GJRLsPd8HLnz1gN2U6q,Common
218322727397,2024-07-18 23:20:07,EQDXY9qcMtL4_beQvjPyrAMRiV1ieK4rvqD_Ew01F2ScC-0s,Common
356441269649,2024-07-18 23:21:38,EQCG3myZ4pYAW0HYIP3wShXtXP7JEW4ggUeiBqqi1mqdYQxQ,Common
949340386205,2024-07-18 23:23:11,EQCB4CfsiMztKCWlIjSwyKQWlYTlwBfJlXMIfdzF6i0B1NW5,Uncommon
170087504614,2024-07-18 23:27:05,EQD_vu5sZpJVtXSsRdBSoFmvaqoIwfAigvOYXhL49_WAWQmc,Uncommon
267469769717,2024-07-18 23:30:41,EQCviZCc38Bld17a7GB088M9ZAuNnaJQ8NLga2W7BZsS2751,Common
234496435130,2024-07-18 23:32:31,EQAucY5y3AROdM-UUWvGct5AjTkpHa8qcb6dCQTogvZzlg_0,Ultra Rare
222189919238,2024-07-18 23:33:33,EQDratR8pvPqZwgJAZYXvD4mT8ZTgdkjg1mJbn7tUCNkSoNT,Common
620560194978,2024-07-18 23:34:35,EQAdLoMZU_pPSTXE4liF5kw-ZPQPw2PwNzijgekZnw1ByD62,Common
404983129623,2024-07-18 23:35:43,EQBWoGdLAURwdf9VxHuLtFVtnj6rv4tdOwDWEtaJkaj7HLdr,Common
983341455898,2024-07-18 23:37:52,EQCcgAjE2e_bUWVsoplP7pVL2r3aU0Uq0x_86grDNUoxjYzt,Common
581513807497,2024-07-18 23:39:50,EQBvrrp_sa52M_Y_LSfUdACoi0nbIDomM4tstU7Kufgpdfj7,Common
286122459001,2024-07-18 23:40:03,EQC07zbY-fEsVCNme7p0yy8A41MD_l7wx9bJR2d-bV5NqPAx,Common
159529365986,2024-07-18 23:54:42,EQDtZXUGn1lbP9TmO7B7YzJvLjlnGD1fzb2bKePadnoE8eVN,Common
227419386743,2024-07-18 23:54:42,EQDE7BcOxByFBujjPqdfMB0Ia5RZ158cy_NfOUZ9s11hjveD,Uncommon
234458809035,2024-07-18 23:56:24,EQA02oSRPamOh6wxH8xuPpxsEsCAploljfnqeVmOgFxTtgHm,Common
255847034198,2024-07-19 00:55:32,EQD9dkCBs3OkVnDKWzndc16gDoxqfJFMNmAB_PFc_NcYZ6Mh,Common
108096713598,2024-07-19 01:15:27,EQAsxjd2-XDP4Dhg6kqpIfCmFwjAwpLZTnc5aC1Zd9O1gg9k,Rare
710896405373,2024-07-19 01:16:54,EQD1W5lu4RPRwpz_xCoLp7h3FSiR2a2EblI4bKxlsX1JFTOX,Common
777650311270,2024-07-19 01:23:32,EQBg5XlpDjlGHdlDjQYrxb8MnZu58y1Duy2N2CbLqKKe2Y_1,Common
587599517031,2024-07-19 01:24:04,EQB0KkmiLEKV7HQVxNJVX_cFPg3HR4M8j3ySUB2EY73HUy6O,Uncommon
305721238801,2024-07-19 01:25:00,EQBrXJMEXbFhQjJkcmPeCHiBCqfn7lEHZGSdbm-cf-TDsw-v,Common
662096379247,2024-07-19 01:25:57,EQDkfoTm8Q6P0vqc5Q7qaN4J7WHTcXGdMYCveEkwidJjgS9Z,Uncommon
842898113458,2024-07-19 01:31:00,EQCbcgWX_M9kni_UaCudGDrxTZvpZWbMJtBYzfhIF6vpixbS,Uncommon
129091485810,2024-07-19 01:42:40,EQBBBXFGGLOvOpRZiqq3C03ZvNyc7V0GOyiUsDo2A5pdTX0N,Common
855215355847,2024-07-19 01:54:47,EQBImd7vyHLfcV3LNsEyLXtgdAS84cSFVqe12MTKFKDhVkVe,Common
841963708767,2024-07-19 03:14:45,EQB9ATO7Ix763ZU8dxBTp5xiXKI2G_fOI82PMKL5H8C4ZDvL,Common
839317612047,2024-07-19 04:49:25,EQCXT_LmgbbRcnrPLwMNIFJfiIIIc0bafmf4Lrtrxq8G1Afr,Common
901348115472,2024-07-19 05:01:31,EQC1jJHz6xngeWk8eSGHRukIMTgAE5rbXbq4Yt5f8GXRcerp,Uncommon
529385298110,2024-07-19 05:01:50,EQDPsL1ixs-yxHazg50dKk4NXEmfCtqDyQIduD3Q2lvqk98W,Common
587264246585,2024-07-19 05:05:56,EQB-HgQbtD73V_-n4CqqxUJIwUcwL97Dha0ADG1jGIqR3uUf,Common
892581991015,2024-07-19 05:34:11,EQC2Jv5GrYaNtbQz_qNlPFkkt6r2KIM0DaWWElEUdHejplwe,Common
184969054246,2024-07-19 05:34:47,EQAbXwFqhV650dNxlkWDOZ3JxYt4UrNTOU68vvNQLrRbVgxE,Uncommon
825145953674,2024-07-19 05:35:12,EQDZl1PMSZkpNWI1dD7s6mI_MyGSmbcJgKGje227ZdErT8AD,Uncommon
450086138326,2024-07-19 05:36:03,EQA57OLaxAmSaITR2kwe5hcHfwOSANjvpJ2uWdv590zdJ9cN,Common
845665697784,2024-07-19 05:40:26,EQAXfbcp0as76nZ2kCjQqXs6w4ta5Mku6r8OT2RvE40I_aBX,Common
839681448636,2024-07-19 05:43:50,EQCxLN3liK889fvO35NjsglYUgkGmXSh6x4aE6F2KCNK3YV8,Common
880641856905,2024-07-19 05:54:23,EQCsooYQ3dUjcQcyhTVXR5r5ZwnWddVM6YbITdULxvMJHslK,Uncommon
703785907203,2024-07-19 05:55:49,EQBfbdSzd7AXumHgXf6KOmkYUHVtZOF7Yuj87CbA857pB5Va,Uncommon
526559757672,2024-07-19 06:26:15,EQDdJTKANBaIZQu9gn9M-dplmc4_5O5k5921QEhK-ut4uIy2,Common
646468051987,2024-07-19 06:46:00,EQB2jQerkk39lFrHnK240QLsm0rxkq8g44n1JigFbLc-p6nD,Common
119913495582,2024-07-19 07:11:11,EQBlNw0NQrE0GHCoTLX6sZAP8uZTLEYm-7l9OhXEpJcqJnWc,Uncommon
725964251490,2024-07-19 07:19:50,EQCEB102ReuaiaCQk8Um2zOdDVCjmbagdTzR0mTJ2-QzQb6s,Uncommon
628686175134,2024-07-19 07:34:25,EQBrl6nOqikytDV9onhBjt_Z5ApJYpFkhNVeasGYVaByEdRN,Common
468528974540,2024-07-19 07:41:29,EQBwpPWz6Yl5i-85c3Y8WbbRoarBTGN8UiAC-pSJoI_xsKwX,Common
113955715379,2024-07-19 07:46:26,EQDm47CIVlcwCY9KW4e7Zwnhoei7EyQSSr9Qjtm3K935ER4T,Common
924280292565,2024-07-19 07:55:25,EQBtFplNSYL6IqKuTwCVlx-oj_pU-ZG7roarn2T42Rwlhd21,Common
532358931356,2024-07-19 08:02:21,EQA6E7-SuQvnBmeSLxceMm5Xz7b_3Zu6vjn8NtHAmpywh99I,Ultra Rare
167232508957,2024-07-19 08:54:46,EQAekSnFnP98ewTBB2Fs1r5jHyGBLdA3kGA7FhaIGUEYPJyr,Common
113925812564,2024-07-19 08:55:16,EQAwPP6Na6oazrlha6SVAIbMiRpVl19FDY-w_R0eAeqTeoup,Common
821070352952,2024-07-19 08:55:23,EQC1Mdlg_UzmopsA-9HjnLDtTlGwQhbVmfECYKvf0lrGyvNM,Common
681931726194,2024-07-19 08:55:29,EQAIndMsCFCrG05_t_n4_AAm0d1IWVmOlhYgKNL-pFsSNI7T,Common
919190882041,2024-07-19 08:56:19,EQCeJGVXvGPF-Rd3mjjD7Y2xbZghApOxNtqKNBIA0e66VrEc,Common
247345945423,2024-07-19 08:57:03,EQDivhvpwdjcblUmLdSfpX9jnDHR0UPLxbvVINW395EZvwg3,Common
297054814945,2024-07-19 08:57:03,EQAkdy9r_-3b1yD2bO21FkXXp_d6MDkhJsrDIu7hTQhc69B-,Common
290834125259,2024-07-19 08:57:15,EQCsbz0pB9o9qg6P3bOMgxn6XryZnt_IBuVNqcUjjTqHWHYn,Uncommon
994933783667,2024-07-19 08:57:40,EQDEcBjiZoLWeHu6TWqJvKfbhI-DURhPjGI-JD7rjKqP9HdH,Common
243365147922,2024-07-19 08:58:00,EQCXqzfeg_aIeMFdUrtPNe9LHgG2BMlSZTh1FD4P7uFPcYPA,Common
850090767578,2024-07-19 08:58:44,EQCXh8pmBVOmZhOtATBTwpcC8Yxs7hBkYVMj2zoW8awVCLub,Uncommon
901824104513,2024-07-19 08:58:44,EQCCTii_qg3BfE3nm7U_nKiFYMdk_dy_LltmXzOFk2e9ETPr,Common
366724554099,2024-07-19 08:59:02,EQAYzx4_4gI0f_hTH4d8ys97U9ngEB_03fjta1uwo3B9xAic,Common
819992626716,2024-07-19 08:59:15,EQCi4p-hH42tsusA7EwveeVQqXthjMqHOg6KJevk8yUyJsSL,Common
821418383468,2024-07-19 08:59:21,EQDQ4xOWtpZaE718vl9rNSItpVBOmIpFfKZWTSRzuMKKAQNP,Uncommon
976480417724,2024-07-19 08:59:54,EQD4bYRxmlQ29OQZfIyNqamu-OKX7KBwS5sRzpSqbM7H_SPq,Common
389116613251,2024-07-19 08:59:54,EQBNAzjGh6HQ3L4Z3pguS_cIw9rPgsmNnAyiFGs2nAB85w4j,Common
968862478371,2024-07-19 09:00:46,EQBA-jTIWZy-GfsgRNxXuVE-ZpW7l98akxqHxGJawzqXcP6I,Uncommon
481082311446,2024-07-19 09:01:17,EQAjHXgdXYJkaV2Yga1BX5bDyQNE874UL1ZwXWSX-jyAtMNL,Common
279730637442,2024-07-19 09:01:23,EQB1B8wGZ6_eN3HiJt6m12-DqnEzj0WVpcV4fbwXEfDk0fkl,Common
898833384069,2024-07-19 09:01:41,EQCDDpu5RBiLSs-VuGacLnSxhMNU2Ex6pUqp-O91-VDsp6DY,Common
356569903347,2024-07-19 09:02:13,EQB_JhjTxKTzExCV1z6oIDHAN6TadWfLqb4m4hP7cOVTk2YK,Common
486573942782,2024-07-19 09:02:13,EQD94i465j428bRdMfpZwSAigwSN5B_o3qN7ilx2D5-cqyg6,Uncommon
141781823067,2024-07-19 09:02:44,EQDT9zR-z3YLSX1X4XbRhmkyPrLGf6sYahbDMA1C53Ha-zXH,Uncommon
810517359183,2024-07-19 09:03:03,EQB4KCcDCe3D7ZPQosUa9EeD28oEx3hSeaKxVnwhOc4t7tv8,Common
428799571814,2024-07-19 09:03:15,EQDoZewGuU9vwyA-EzvmQS1cir6yPuZCgORQo1j-77lGJCOv,Common
901078155845,2024-07-19 09:03:15,EQDGlte6dV6dKMH7SILd39-uROvBdSrxIk0D_SkaAv6bnFil,Common
425611109039,2024-07-19 09:03:47,EQBMQI1Ai3bh0WRIj_UtokuQcu-dpoYiHIN1Wl9_-eJhIHex,Common
358283976601,2024-07-19 09:04:13,EQAUdyEjCkHSMzlC6LsOLLv51Bi-3mKgDhbPBE01i5lQwh1O,Rare
766034737123,2024-07-19 09:04:13,EQCnaoZtGCtCq-f7K4OlGBW1OT1tgJFHt7SX1YbraO1_xpWD,Common
852434789155,2024-07-19 09:04:19,EQBGhNHRCBvoiKIARkiOW1jVx66H6BD6PMZYCJlaD3s4ifbi,Uncommon
787727079910,2024-07-19 09:04:57,EQAKSruSU6PymFjOGcELjdF93vb-iya1L86xrRDbaRNRfoZ5,Common
106165192014,2024-07-19 09:15:35,EQAuMR4qGsv8sxDpwGMRIuSIhuxOd4qtBkd4Y68DWpAa-oU9,Common
113889493075,2024-07-19 09:32:58,EQAyhwsUgPlchaQfNYfGO9PUVmqjjOiVNfm9XSs7ZAHPdHDA,Uncommon
747025176830,2024-07-19 10:24:18,EQDqAfTzYok3BibqXB8brzxfcY839WgjD1bWwkWZbinsGKmi,Uncommon
200269892424,2024-07-19 10:36:04,EQB25zcCsADWalsB3m64QbryYHsCr9c-od4Hl3YIX00n9WZA,Common
657454569552,2024-07-19 11:02:06,EQB6tAzLG2a2KLz-fSmE9vKoChFET_0SV1cRSSAQRRS_DclC,Uncommon
141092966005,2024-07-19 11:04:41,EQD4wK7ND6PQVyUySCz_26Mmio1Sabitl0-voPQIgaowgNx4,Uncommon
514813388217,2024-07-19 11:07:30,EQCjqvrLAAR3H3IC9NKlSiRveeW4FiUFywqdylwHz7guj54I,Common
799767832978,2024-07-19 11:08:37,EQCRruVzeFm5_BvDQPg1fvmdtj4QIT0ubnVQ3353TZCyL7fS,Common
684118449637,2024-07-19 11:51:36,EQDp1yisI0P9JQftvm4YqGHcL1R8BdZyJqe_Y3r3KnyZXypB,Common
